t_opt,x_true,y_true,x_fit,y_fit,abs_err_x,abs_err_y
6.0,88.364456,57.784378,61.91356707147851,45.80985457057832,26.450888928521493,11.97452342942168
6.0597474652533485,74.283936,54.40678,61.967732235923535,45.835360914959395,12.316203764076462,8.571419085040603
6.119411730536586,60.256474,46.311462,62.02198539119494,45.86053552548707,1.7655113911949414,0.4509264745129258
6.178987829459611,82.13437,57.717567,62.07632088994561,45.88537835741584,20.05804911005439,11.832188642584164
6.2384808073828975,101.03639,67.84934,62.130742154858986,45.909893651472736,38.90564784514101,21.939446348527262
6.29788273701371,69.284134,48.406086,62.185240696981964,45.934080384104554,7.098893303018031,2.4720056158954478
6.357201502522843,77.81013,57.588833,62.23982246598357,45.95794409238453,15.570307534016429,11.630888907615471
6.416437306236227,91.29688,63.03135,62.29448635166722,45.981487207542436,29.002393648332784,17.049862792457567
6.475595056579328,107.66841,65.91405,62.349235562964694,46.004714074278716,45.3191744370353,19.909335925721287
6.5346619888122195,76.40689,56.871525,62.404056890603414,46.027622210868586,14.00283310939659,10.843902789131413
6.593646126087532,72.313515,51.168285,62.458956323639796,46.05021737070759,9.854558676360199,5.118067629292405
6.6525473463935505,100.56871,68.07376,62.51393228035426,46.072502168286846,38.054777719645735,22.001257831713147
6.7113707266762175,85.40742,57.31956,62.568988009166944,46.09448122559641,22.838431990833058,11.225078774403592
6.770111435658472,65.73637,47.454475,62.62411745838455,46.11615551053005,3.1122525416154403,1.3383194894699528
6.828776891900967,78.559,57.776672,62.67932603062597,46.13753058786618,15.879673969374025,11.639141412133817
6.887359749587741,102.01643,67.376236,62.7346052143076,46.15860667883297,39.2818247856924,21.21762932116704
6.945864935309663,92.44081,67.234024,62.78995801210455,46.17938853960417,29.65085198789545,21.054635460395836
7.004298903306365,102.319664,67.23141,62.84538888962966,46.19988143708972,39.47427511037034,21.031528562910275
7.06264893639206,73.051186,52.32614,62.9008840822342,46.220083994703515,10.150301917765802,6.106056005296487
7.1209164026215666,70.23932,48.974834,62.95644311244863,46.23999991004006,7.2828768875513745,2.7348340899599393
7.179108899560791,88.56056,57.891556,63.0120714444131,46.259635006935085,25.548488555586893,11.631920993064917
7.237230359726887,91.96877,65.819046,63.067771064621475,46.278993825616084,28.90099893537853,19.540052174383916
7.295268085773456,86.83264,57.347816,63.12352796714205,46.298075467925514,23.709112032857945,11.049740532074487
7.353236289651664,92.62934,67.65634,63.17935394047937,46.316887986904604,29.449986059520626,21.339452013095396
7.41112086089116,104.750336,66.19454,63.23523349967951,46.33543023990167,41.515102500320495,19.859109760098335
7.468934595046894,73.5264,53.136063,63.29117706566884,46.3537098266825,10.235222934331155,6.782353173317503
7.526672392853295,93.27278,68.66579,63.34717776926534,46.371728642163916,29.925602230734654,22.294061357836085
7.584339439177926,71.30269,49.905098,63.40323867518017,46.38949186474995,7.899451324819829,3.515606135250053
7.641938094657562,64.975815,47.35335,63.459360110494806,46.40700378850105,1.5164548895051908,0.9463462114989483
7.699462074291749,89.05592,58.24083,63.51553394244923,46.42426614405458,25.54038605755077,11.816563855945425
7.756909070006211,100.71979,68.00157,63.57175585329107,46.441281979785586,37.14803414670893,21.560288020214415
7.814285480031412,106.31808,65.80417,63.62803002829521,46.4580569548049,42.69004997170479,19.346113045195096
7.871591353871144,108.06331,66.10597,63.684354434681495,46.4745948562786,44.378955565318506,19.6313751437214
7.928826733451923,67.84049,47.865753,63.740727007836725,46.49089951338808,4.099762992163278,1.3748534866119186
7.9859938247822635,82.02788,57.731422,63.79714779756817,46.50697540268211,18.230732202431824,11.224446597317893
8.043091732334362,98.86425,68.84363,63.85361377776481,46.52282615548716,35.01063622223519,22.320803844512845
8.100119270278267,72.67582,51.715893,63.910121604813284,46.53845537766764,8.765698395186718,5.177437622332363
8.157077542399552,97.88674,69.218376,63.96667017980432,46.55386734617578,33.920069820195685,22.664508653824228
8.213959217297297,88.70565,57.981354,64.02324999331668,46.569064120794906,24.682400006683324,11.412289879205098
8.270771837247954,70.66043,49.300117,64.0798662981824,46.58405179392577,6.58056370181761,2.7160652060742336
8.327522547958514,95.17704,69.66583,64.13652398778805,46.59883628854222,31.040516012211953,23.066993711457776
8.38420310276048,90.98131,61.803932,64.19321257966865,46.61341953343176,26.78809742033134,15.190512466568244
8.440819852874874,74.11193,54.128273,64.2499361535369,46.627807281732714,9.861993846463108,7.500465718267286
8.497361208365385,67.423485,47.758686,64.30668079505384,46.64200076179986,3.1168042049461633,1.1166852382001338
8.55384081235169,75.07062,55.54406,64.36345788321081,46.656007591388956,10.707162116789192,8.888052408611046
8.610257660535972,93.32456,68.72479,64.42026411153984,46.669831684837426,28.90429588846017,22.054958315162573
8.666610850475324,92.49515,67.36309,64.47709625447575,46.68347702069335,28.01805374552424,20.679612979306647
8.722894139929815,109.09305,67.57011,64.53394566877977,46.69694634342669,44.55910433122024,20.87316365657331
8.779113855077311,74.6767,55.005707,64.59081638358641,46.71024544601165,10.085883616413582,8.295461553988353
8.835270930943395,84.74091,57.372154,64.64770698834661,46.723378820925774,20.093203011653387,10.648775179074228
8.891359239422822,83.09207,57.584,64.70460889539243,46.736349348188625,18.38746110460758,10.847650651811378
8.947385075560586,78.128586,57.682087,64.76152610122276,46.74916281548023,13.367059898777242,10.93292418451977
9.003354733552978,65.000305,47.356487,64.81846262635047,46.7618249651952,0.1818423736495305,0.5946620348047986
9.059256680067985,92.592575,67.57944,64.87540434377811,46.77433752834109,27.71717065622188,20.805102471658913
9.115095274133921,94.47159,69.50913,64.9323532761444,46.78670586258233,29.53923672385561,22.72242413741767
9.170870548888669,84.89339,57.357613,64.98930704070136,46.7989343555678,19.904082959298634,10.558678644432199
9.226589734877704,92.58727,67.568146,65.04627061017796,46.811028962083654,27.540999389822048,20.757117037916345
9.282239438744512,89.3978,58.564568,65.10322786387135,46.82299117641112,24.29457213612865,11.741576823588879
9.337833092470412,85.80336,57.30451,65.16019011520697,46.8348282980589,20.643169884793025,10.469681701941099
9.393358222674324,109.05394,67.45857,65.2171421466408,46.84654208872602,43.8367978533592,20.612027911273977
9.44882648682034,72.61481,51.620525,65.27409347232776,46.858139435771044,7.340716527672242,4.762385564228957
9.504233322199418,84.3335,57.416786,65.33103697219852,46.8696237996452,19.002463027801483,10.547162200354805
9.55957795811083,91.34593,63.23906,65.38796940767706,46.880999455210265,25.957960592322934,16.358060544789737
9.614865811614234,91.305405,63.06719,65.44489390900051,46.89227194277478,25.86051109099948,16.17491805722522
9.670090689719414,62.731583,47.02679,65.50180165492156,46.903444431428476,2.770218654921564,0.12334556857152279
9.725260762356704,84.717255,57.374527,65.55869862065656,46.91452300350991,19.158556379343437,10.460003996490087
9.780374956112714,108.320114,66.29982,65.61558126349817,46.925511858490175,42.70453273650183,19.37430814150982
9.835432494949622,93.38754,68.792984,65.67244634406038,46.93641526165059,27.715093655939626,21.856568738349416
9.89042721314996,87.94448,57.602074,65.72928504881742,46.947236424543995,22.215194951182582,10.654837575456007
9.94535992001271,74.52983,54.788445,65.78609576532568,46.95797994533213,8.74373423467432,7.830465054667876
10.000236742312737,98.66312,68.92605,65.84288239055184,46.96865144376135,32.82023760944817,21.95739855623865
10.055057057767005,73.594505,53.253242,65.89964184921371,46.979255205952725,7.69486315078629,6.273986794047275
10.109822527651716,84.93126,57.354206,65.9563734339019,46.98979595331787,18.974886566098093,10.364410046682124
10.16452609360697,67.8154,47.858814,66.01306740527279,47.00027672764868,1.8023325947272042,0.8585372723513203
10.219174889644544,73.32133,52.783768,66.06972873422627,47.01070328720469,7.251601265773729,5.7730647127953105
10.27376889711573,70.60834,49.25702,66.12635498881956,47.021080001599486,4.481985011180441,2.235939998400511
10.328301877843872,84.30343,57.420364,66.18293728829201,47.03141005425466,18.120492711707996,10.388953945745342
10.382791603170169,89.181885,58.35109,66.2394916734518,47.0417011589177,22.9423933265482,11.309388841082303
10.437219531392609,71.52109,50.144382,66.29599650800172,47.051954149624954,5.22509349199828,3.0924278503750458
10.491592625873803,102.03093,67.36928,66.35245663158898,47.062174669274725,35.67847336841102,20.30710533072528
10.545909468951757,92.67618,67.75073,66.40886819336578,47.07236676322762,26.267311806634225,20.678363236772384
10.600176269363882,96.70082,69.55569,66.46523527256714,47.08253589052143,30.23558472743285,22.47315410947857
10.654380719577976,63.39724,47.13958,66.52154272474215,47.09268402370094,3.124302724742151,0.04689597629906217
10.708536882596375,73.5922,53.24928,66.57780280805288,47.102818056140066,7.0143971919471255,6.146461943859933
10.762632136799525,87.72062,57.527298,66.63400007125732,47.112939866266444,21.086619928742678,10.414358133733558
10.81667195173731,91.83847,65.328674,66.69013786845576,47.123054697270945,25.148332131544237,18.205619302729062
10.870656357179863,100.10727,68.291534,66.74621391474194,47.133166752479575,33.361056085258056,21.158367247520424
10.924584733983355,72.33709,51.20249,66.80222526386328,47.143280090628885,5.534864736136726,4.059209909371113
10.978464619612728,71.38096,49.98879,66.8581774527447,47.153400279202735,4.522782547255304,2.8353897207972665
11.032289880027731,79.996185,57.89074,66.91406183245881,47.16353029697504,13.082123167541184,10.727209703024961
11.086065970443899,66.2157,47.525764,66.96988180138216,47.17367527720544,0.7541818013821597,0.35208872279456216
11.13978149213698,94.11699,69.35312,67.02562327885073,47.18383714557804,27.09136672114927,22.169282854421965
11.193447279729993,106.67454,65.77663,67.08129527469576,47.194022000177455,39.59324472530423,18.582607999822542
11.24705722247667,65.80095,47.463623,67.13688922979564,47.20423270521533,1.3359392297956418,0.2593902947846658
11.300619027767905,104.915665,66.138336,67.19241093151132,47.214474726004006,37.723254068488686,18.92386127399599
11.354118915472368,68.09816,47.941082,67.24784391087947,47.22474938740041,0.8503160891205255,0.7163326125995937
11.407570616172826,76.40583,56.87075,67.3032002271296,47.235063255202306,9.1026297728704,9.635686744797695
11.460973214615647,97.43371,69.365585,67.35847677269784,47.24542006754427,30.075233227302164,22.120164932455722
11.514320122311311,91.13893,62.39004,67.41366459173965,47.25582241873738,23.725265408260356,15.134217581262618
11.567611950499535,64.61357,47.307106,67.46876220424676,47.266274256868655,2.8551922042467623,0.04083174313134208
11.620849662441493,75.18191,55.68387,67.52376851174824,47.2767795671852,7.658141488251758,8.407090432814798
11.674033115896318,79.86053,57.89057,67.57868129187526,47.2873420835622,12.281848708124741,10.603227916437795
11.72716760027215,106.91785,65.777115,67.63350394498968,47.29796659240968,39.28434605501032,18.479148407590316
11.780246545198986,80.97552,57.84513,67.68822765262453,47.30865547653422,13.28729234737547,10.536474523465778
11.833276644287011,75.69756,56.260036,67.74285729676157,47.31941374366146,7.954702703238425,8.940622256338543
11.886252573622226,104.00347,66.47797,67.79738539330037,47.330243938267316,36.20608460669962,19.147726061732683
11.939179149393524,85.33286,57.3239,67.85181492182409,47.34115062983106,17.48104507817591,9.98274937016894
11.992050862749124,62.00487,46.874073,67.90613826225515,47.35213622645104,5.901268262255158,0.4780632264510345
12.044874938190752,60.975353,46.582985,67.96036090228012,47.36320573697263,6.985007902280117,0.7802207369726304
12.097645296075147,64.781975,47.3286,68.0144746870634,47.37436135717404,3.2324996870633953,0.04576135717403673
12.150361766518161,68.08688,47.937626,68.06847756077352,47.3856064618328,0.01840243922647744,0.5520195381672011
12.203030317545377,67.83224,47.863464,68.12237376974042,47.39694570878846,0.2901337697404216,0.46651829121154265
12.255644879409733,105.982315,65.85555,68.17615525933365,47.40838113267108,37.806159740666345,18.447168867328912
12.308204203569225,73.884186,53.748222,68.22981894665301,47.41991573694272,5.654367053346988,6.328306263057279
12.36071550915577,86.084404,57.303146,68.28337041011291,47.43155435487586,17.801033589887098,9.871591645124141
12.41317293096493,74.4463,54.66118,68.3368018984058,47.443298894727164,6.109498101594198,7.217881105272838
12.465576306890053,105.78893,65.89461,68.39011151298394,47.45515246227725,37.39881848701606,18.439457537722753
12.517924551183388,107.52535,65.8685,68.44329644435832,47.46711790240711,39.08205355564168,18.401382097592887
12.570223774178181,73.66033,53.366364,68.49636121177983,47.47919967285312,5.163968788220174,5.887164327146877
12.62246902263742,64.37273,47.276096,68.54929912472119,47.49139964700173,4.176569124721183,0.21530364700172555
12.674660785441382,73.5063,53.101463,68.60210904956818,47.50372089174888,4.904190950431811,5.597742108251126
12.726798621319599,63.259483,47.117928,68.6547889379019,47.51616620661775,5.395305937901895,0.3982382066177479
12.77888301016,94.03549,69.30809,68.70733769999606,47.52873856033575,25.328152300003936,21.779351439664254
12.830912965145494,68.93807,48.247204,68.75975279447302,47.541440516600495,0.17831720552698016,0.7057634833995081
12.882895252843456,91.60011,64.34067,68.81203950671532,47.55427650295446,22.78807049328468,16.786393497045545
12.934823162277539,78.77941,57.81267,68.86418958285296,47.56724758771686,9.91522041714704,10.24542241228314
12.986697361331366,75.13112,55.620747,68.91620223244976,47.58035658629664,6.214917767550233,8.040390413703363
13.03851777040764,66.16168,47.517296,68.96807594178253,47.593606077737796,2.806395941782526,0.0763100777377943
13.090284687955553,65.39946,47.408455,69.01980960400357,47.60699868619208,3.6203496040035645,0.19854368619208174
13.141998141890774,87.790306,57.549076,69.07140186962317,47.620536915579464,18.718904130376828,9.928539084420535
13.193664075704858,72.77513,51.87362,69.12285730446834,47.63422479381885,3.6522726955316642,4.23939520618115
13.2452763120449,91.200226,62.633213,69.17416842223253,47.64806310261425,22.026057577767475,14.985149897385746
13.296834362557345,102.7788,67.01567,69.22533345020452,47.66205404426156,33.55346654979549,19.35361595573844
13.348337777474459,76.0424,56.58198,69.27635068722486,47.67619977123918,6.766049312775138,8.905780228760818
13.39978156408337,75.27876,55.80104,69.32721397805211,47.690501104934754,5.951546021947891,8.110538895065247
13.451171755800978,87.3976,57.442387,69.37792810598674,47.704961865229066,18.019671894013257,9.73742513477093
13.502508549311639,102.9538,66.93498,69.42849209609145,47.719584226497325,33.525307903908555,19.21539577350267
13.553790847042407,87.94472,57.60216,69.47890373120318,47.734369935470724,18.46581626879683,9.867790064529274
13.605019806647267,74.40376,54.595406,69.52916304351118,47.74932133035218,4.87459695648883,6.846084669647816
13.65619527654446,73.56321,53.199406,69.57926880612403,47.76444032124427,3.983941193875964,5.434965678755731
13.70731128709977,95.13926,69.66168,69.62921414504248,47.779727009977464,25.51004585495751,21.88195299002254
13.758373390762928,103.97244,66.49064,69.67900348873242,47.79518486392955,34.293436511267586,18.69545513607045
13.809381179422019,65.96929,47.48809,69.72863545793874,47.81081553831935,3.7593454579387355,0.3227255383193537
13.860329880342675,81.25386,57.820103,69.77810447441806,47.8266192640436,11.475755525581945,9.993483735956403
13.91121935656257,86.36154,57.31073,69.82740951767462,47.84259760735015,16.53413048232538,9.46813239264985
13.962055584459636,92.42379,67.19231,69.87655550365744,47.85875402959579,22.547234496342554,19.33355597040422
14.012832102951423,68.11478,47.946205,69.92553534475638,47.87508800242355,1.8107553447563873,0.0711169975764463
14.063555604590269,71.20676,49.8056,69.97435468593274,47.891603148367246,1.2324053140672646,1.9139968516327528
14.114226009053752,108.45938,66.43607,70.02301264897172,47.90830089302627,38.43636735102828,18.52776910697373
14.164836370307945,93.277695,68.67151,70.07150181701624,47.925180300911485,23.206193182983753,20.746329699088513
14.215393137342529,67.05038,47.676136,70.11982765507041,47.94224481653494,3.0694476550704053,0.26610881653493834
14.265891085165881,79.78789,57.88972,70.16798448243753,47.95949392025034,9.619905517562472,9.930226079749659
14.316330063995315,74.87908,55.29064,70.21597151948615,47.976928715166586,4.663108480513856,7.313711284833417
14.36671001529049,79.49469,57.880463,70.26378810604312,47.994550276746324,9.230901893956883,9.885912723253675
14.41703096840777,89.37785,58.54345,70.3114336971543,48.01235965356436,19.066416302845695,10.53109034643564
14.467293115145505,106.95904,65.77898,70.3589079323402,48.03035789609451,36.6001320676598,17.748622103905497
14.517501450270004,80.78044,57.8599,70.40621500060637,48.0485477512641,10.374224999393633,9.8113522487359
14.567644963066575,98.47919,68.99922,70.4533440510099,48.06692609370722,28.025845948990096,20.932293906292777
14.617728817885508,84.019806,57.455715,70.50029951274749,48.08549558604192,13.519506487252514,9.370219413958075
14.667753926759623,73.8353,53.665348,70.54708182614065,48.10425731819748,3.288218173859349,5.5610906818025185
14.71772025278329,80.66119,57.867683,70.59369056989823,48.12321197741893,10.067499430101776,9.744471022581067
14.76762784310603,76.77666,57.116966,70.64012543211713,48.14236022668003,6.136534567882876,8.974605773319965
14.817470813857748,74.26545,54.377274,70.68638063429621,48.161700359622195,3.5790693657037878,6.215573640377805
14.867255117225199,69.432274,48.48101,70.73246142671762,48.18123518149884,1.3001874267176134,0.29977481850115595
14.916975137413626,63.283775,47.121803,70.77836236745547,48.20096293082773,7.494587367455473,1.0791599308277284
14.96663701075805,63.616543,47.172565,70.82408890623392,48.22088643256693,7.207545906233925,1.0483214325669294
15.016234881718466,72.93113,52.12703,70.86963546566064,48.24100367446965,2.06149453433936,3.886026325530345
15.06576848507004,81.7729,57.7632,70.91500166900296,48.261314790351285,10.857898330997045,9.501885209648712
15.115243610716451,71.50804,50.129574,70.96019269568139,48.28182237795654,0.5478473043186085,1.8477516220434609
15.16464866420139,93.61654,69.01099,71.00519788324527,48.30252176180288,22.611342116754727,20.708468238197128
15.214000864636649,90.27472,59.875393,71.05003285421469,48.32342027062733,19.22468714578531,11.551972729372672
15.263283101706921,84.668304,57.37953,71.0946820304487,48.34451072047792,13.573621969551311,9.035019279522082
15.312507083252328,65.262024,47.390335,71.13915603454114,48.36579809380764,5.877132034541148,0.9754630938076403
